action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
sell,53,11865.86,short,0.04205646860553745,499.0361685677027,100,4.2056468605537456e-05,2020-08-10 02:00:00,499.0361685677027,0.0,0.04205646860553745
buy,53,11574.41,short,0.04205646860553745,499.0361685677027,100,0.5112935263427867,2020-08-11 15:00:00,510.78223281644387,0.0,0.0
buy,54,11574.41,long,0.04408617377331781,510.78223281644387,100,0.5107822328164439,2020-08-11 15:00:00,510.2714505836274,0.04408617377331781,0.0
sell,54,11890.4,long,0.04408617377331781,510.78223281644387,100,0.5242161853690436,2020-08-17 13:00:00,523.6919691836746,0.0,0.0
sell,55,11890.4,short,0.04404325919932674,523.6919691836746,100,4.404325919932674e-05,2020-08-17 13:00:00,523.6919691836746,0.0,0.04404325919932674
buy,55,11842.01,short,0.04404325919932674,523.6919691836746,100,0.5258232224963301,2020-08-19 04:00:00,525.2973992738337,0.0,0.0
buy,56,11842.01,long,0.0443144450878322,525.2973992738337,100,0.5252973992738337,2020-08-19 04:00:00,524.7721018745598,0.0443144450878322,0.0
sell,56,11758.12,long,0.0443144450878322,525.2973992738337,100,0.5210508418160831,2020-08-24 08:00:00,520.529790974267,0.0,0.0
sell,57,11758.12,short,0.044269814474955774,520.529790974267,100,4.4269814474955774e-05,2020-08-24 08:00:00,520.529790974267,0.0,0.044269814474955774
buy,57,11606.95,short,0.044269814474955774,520.529790974267,100,0.5272220588284462,2020-08-25 07:00:00,526.6948367696177,0.0,0.0
buy,58,11606.95,long,0.04533216236245078,526.6948367696177,100,0.5266948367696177,2020-08-25 07:00:00,526.1681419328481,0.04533216236245078,0.0
sell,58,11795.23,long,0.04533216236245078,526.6948367696177,100,0.5347118251456632,2020-09-01 06:00:00,534.1771133205175,0.0,0.0
sell,59,11795.23,short,0.04528755380950753,534.1771133205175,100,4.528755380950753e-05,2020-09-01 06:00:00,534.1771133205175,0.0,0.04528755380950753
buy,59,11750.0,short,0.04528755380950753,534.1771133205175,100,0.5362254693793215,2020-09-02 10:00:00,535.6892439099421,0.0,0.0
buy,60,11750.0,long,0.04554498337583252,535.6892439099421,100,0.5356892439099421,2020-09-02 10:00:00,535.1535546660322,0.04554498337583252,0.0
sell,60,10437.77,long,0.04554498337583252,535.6892439099421,100,0.47532823581190936,2020-09-13 03:00:00,474.85290757609744,0.0,0.0
sell,61,10437.77,short,0.04549371250526668,474.85290757609744,100,4.549371250526668e-05,2020-09-13 03:00:00,474.85290757609744,0.0,0.04549371250526668
