unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1.66346E+12,18/09/2022 00:00,BTC/EUR,20106.73,20106.73,19359.2,19364.62,13.25675962,256712.1125
1.66339E+12,17/09/2022 04:00,BTC/EUR,19873.72,20120.72,19781.1,19971.75,1.97529158,39450.02961
1.66337E+12,17/09/2022 00:00,BTC/EUR,19724.08,20120.72,19724.08,20106.73,2.2459588,45158.88718
1.6633E+12,16/09/2022 04:00,BTC/EUR,19784.23,20021.41,19344,19873.72,7.31627901,145401.6805
1.66329E+12,16/09/2022 00:00,BTC/EUR,19736.24,19935.08,19344,19724.08,6.74864317,133110.7778
1.66321E+12,15/09/2022 04:00,BTC/EUR,20069.45,20453.81,19500,19784.23,11.73605128,232188.7378
1.6632E+12,15/09/2022 00:00,BTC/EUR,20278.36,20453.81,19500,19736.24,13.50950559,266626.8446
1.66313E+12,14/09/2022 04:00,BTC/EUR,20343.33,20410.19,19734.96,20069.45,28.26500285,567263.0614
1.66311E+12,14/09/2022 00:00,BTC/EUR,20208.05,21027.46,19734.96,20278.36,34.81522999,705995.7672
1.66304E+12,13/09/2022 04:00,BTC/EUR,22095.48,22365.37,20000,20343.33,24.80319426,504579.5659
1.66303E+12,13/09/2022 00:00,BTC/EUR,22118.86,22365.37,20000,20208.05,24.49129273,494921.2681
1.66296E+12,12/09/2022 04:00,BTC/EUR,21476.73,22205.33,21476.73,22095.48,14.00600047,309469.3033
1.66294E+12,12/09/2022 00:00,BTC/EUR,21646.61,22205.33,21439.47,22118.86,16.10606655,356247.8312
1.66287E+12,11/09/2022 04:00,BTC/EUR,21440.83,22115.87,21317.1,21476.73,15.27119189,327975.265
1.66285E+12,11/09/2022 00:00,BTC/EUR,21594,21686.49,21317.1,21646.61,14.38540491,311395.2498
1.66278E+12,10/09/2022 04:00,BTC/EUR,21200.12,21641.51,21019.37,21440.83,7.56145996,162123.9776
1.66277E+12,10/09/2022 00:00,BTC/EUR,21287.34,21641.51,21019.37,21594,6.40784601,138371.0267
1.6627E+12,09/09/2022 04:00,BTC/EUR,19749.1,21396.74,19749.1,21200.12,33.46194742,709397.3007
1.66268E+12,09/09/2022 00:00,BTC/EUR,19309.1,21396.74,19238.3,21287.34,36.45076413,775939.8093
1.66261E+12,08/09/2022 04:00,BTC/EUR,19253.35,19749.1,19084.07,19749.1,19.95025961,393999.6721
1.6626E+12,08/09/2022 00:00,BTC/EUR,19281.31,19441.65,19084.07,19309.1,18.2752157,352877.9675
1.66252E+12,07/09/2022 04:00,BTC/EUR,18938.84,19415.42,18938.84,19253.35,21.92117754,422056.1036
1.66251E+12,07/09/2022 00:00,BTC/EUR,19015.79,19415.42,18850.35,19281.31,43.89099075,846275.7989
1.66244E+12,06/09/2022 04:00,BTC/EUR,19885.18,20340,18850.35,18938.84,22.90337463,433763.3476
1.66242E+12,06/09/2022 00:00,BTC/EUR,19935.25,20340,18931.69,19015.79,22.85826261,434667.9216
1.66235E+12,05/09/2022 04:00,BTC/EUR,20060.95,20226.66,19787.87,19885.18,6.85348502,136282.7833
1.66234E+12,05/09/2022 00:00,BTC/EUR,20137.67,20194.63,19813.4,19935.25,7.63373527,152180.421
1.66226E+12,04/09/2022 04:00,BTC/EUR,19873.08,20436.86,19718.33,20060.95,70.7179978,1418670.218
1.66225E+12,04/09/2022 00:00,BTC/EUR,19924.8,20436.86,19718.33,20137.67,69.91474586,1407920.08
1.66218E+12,03/09/2022 04:00,BTC/EUR,19985.39,20055.76,19783.44,19873.08,4.46568118,88746.83934
1.66216E+12,03/09/2022 00:00,BTC/EUR,20134.86,20134.86,19783.44,19924.8,4.68887437,93424.88405
1.66209E+12,02/09/2022 04:00,BTC/EUR,20383.58,20383.58,19872.24,19985.39,6.27858503,125479.9705
1.66208E+12,02/09/2022 00:00,BTC/EUR,20231.33,20383.58,19872.24,20134.86,6.12695754,123365.4323
1.662E+12,01/09/2022 04:00,BTC/EUR,19962.04,20789.47,19703.45,20383.58,13.4259718,273669.3703
1.66199E+12,01/09/2022 00:00,BTC/EUR,19964.28,20789.47,19703.45,20231.33,15.63935847,316405.0222
1.66192E+12,31/08/2022 04:00,BTC/EUR,20325.44,20325.44,19668.32,19962.04,4.81564774,96130.15281
1.6619E+12,31/08/2022 00:00,BTC/EUR,19723.95,20415.52,19668.32,19964.28,9.70264455,193706.3125
1.66183E+12,30/08/2022 04:00,BTC/EUR,20248.89,20535.87,19566.33,20325.44,12.67705704,257666.7622
1.66182E+12,30/08/2022 00:00,BTC/EUR,20282.4,20535.87,19566.33,19723.95,12.38290859,244239.8699
1.66175E+12,29/08/2022 04:00,BTC/EUR,20006.56,20388.2,19819.61,20248.89,12.53158822,253750.7514
1.66173E+12,29/08/2022 00:00,BTC/EUR,19720.01,20388.2,19720.01,20282.4,13.44074546,272610.5757
1.66166E+12,28/08/2022 04:00,BTC/EUR,20087.68,20228.21,19720.01,20006.56,12.9687555,259460.185
1.66164E+12,28/08/2022 00:00,BTC/EUR,20143.84,20228.21,19720.01,19720.01,12.77960582,252013.9546
1.66157E+12,27/08/2022 04:00,BTC/EUR,20813.93,20813.93,19946.29,20087.68,1.92655954,38700.11154
1.66156E+12,27/08/2022 00:00,BTC/EUR,20813.91,20813.93,19946.29,20143.84,0.91698839,18471.66741
1.66149E+12,26/08/2022 04:00,BTC/EUR,21650.9,21758.59,20275.07,20813.93,25.7807232,536598.168
1.66147E+12,26/08/2022 00:00,BTC/EUR,21675.92,21758.59,20275.07,20813.91,25.78935908,536777.3988
1.6614E+12,25/08/2022 04:00,BTC/EUR,21495.71,21809.27,21495.71,21650.9,4.61442486,99906.4512
1.66139E+12,25/08/2022 00:00,BTC/EUR,21515.79,21809.27,21404.25,21675.92,5.49350144,119076.6977
1.66131E+12,24/08/2022 04:00,BTC/EUR,21396.84,21875.39,21259.88,21495.71,2.35829008,50693.11966
1.6613E+12,24/08/2022 00:00,BTC/EUR,21615.9,21908.04,21259.88,21515.79,8.83292598,190047.3805
1.66123E+12,23/08/2022 04:00,BTC/EUR,21415.94,21706.91,21100,21396.84,15.53419294,332382.6409
1.66121E+12,23/08/2022 00:00,BTC/EUR,21555.61,21706.91,21100,21615.9,13.87359995,299890.3492
1.66114E+12,22/08/2022 04:00,BTC/EUR,21348.92,21612.38,20924.02,21415.94,12.66750701,271286.5701
1.66113E+12,22/08/2022 00:00,BTC/EUR,21672.8,21672.8,20924.02,21555.61,12.65641137,272816.6675
1.66105E+12,21/08/2022 04:00,BTC/EUR,21119.53,21672.8,21011.32,21348.92,7.9802117,170368.9012
1.66104E+12,21/08/2022 00:00,BTC/EUR,21048.48,21672.8,21011.32,21672.8,8.96917036,194387.0354
1.66097E+12,20/08/2022 04:00,BTC/EUR,21016.44,21284.68,20708.45,21119.53,13.39335022,282861.2618
1.66095E+12,20/08/2022 00:00,BTC/EUR,20754.45,21284.68,20708.45,21048.48,12.99975885,273625.1642
1.66088E+12,19/08/2022 04:00,BTC/EUR,22620.24,22646.63,20721.04,21016.44,17.01210774,357533.9416
1.66087E+12,19/08/2022 00:00,BTC/EUR,22996.89,22996.89,20734.4,20754.45,18.23910412,378542.5745
1.6608E+12,18/08/2022 04:00,BTC/EUR,23072.89,23234.54,22559.73,22620.24,5.95342843,134667.9799
1.66078E+12,18/08/2022 00:00,BTC/EUR,22954.18,23234.54,22896.07,22996.89,3.90163061,89725.36996
1.66071E+12,17/08/2022 04:00,BTC/EUR,23629.08,24033.99,22791.91,23072.89,6.58990992,152048.2667
1.66069E+12,17/08/2022 00:00,BTC/EUR,23471.02,24033.99,22791.91,22954.18,7.05222354,161878.0085
1.66062E+12,16/08/2022 04:00,BTC/EUR,23738.84,23796.56,23298.89,23629.08,9.92918922,234617.6064
1.66061E+12,16/08/2022 00:00,BTC/EUR,23795.35,23864.4,23298.89,23471.02,9.92689141,232994.2668
1.66054E+12,15/08/2022 04:00,BTC/EUR,24259.63,24262.94,23377.1,23738.84,9.96179047,236481.3501
1.66052E+12,15/08/2022 00:00,BTC/EUR,23729.34,24584,23377.1,23795.35,12.26351311,291814.5867
1.66045E+12,14/08/2022 04:00,BTC/EUR,23985.14,24584,23593.56,24259.63,14.09577737,341958.3436
1.66044E+12,14/08/2022 00:00,BTC/EUR,23825.02,24400,23593.56,23729.34,11.31225072,268432.2435
1.66036E+12,13/08/2022 04:00,BTC/EUR,24156.73,24156.73,23758.51,23985.14,0.43289103,10382.95196
1.66035E+12,13/08/2022 00:00,BTC/EUR,23751.51,24228.84,23711.7,23825.02,12.2461522,291764.8211
1.66028E+12,12/08/2022 04:00,BTC/EUR,23294.86,24156.73,22955.05,24156.73,11.69746255,282572.4445
1.66026E+12,12/08/2022 00:00,BTC/EUR,23199.24,23807.19,22955.05,23751.51,5.61358009,133331.0036
1.66019E+12,11/08/2022 04:00,BTC/EUR,23699.25,23758.75,23078.44,23294.86,1.28233196,29871.74348
1.66018E+12,11/08/2022 00:00,BTC/EUR,23278.18,24036.92,23164.25,23199.24,9.26698745,214987.0659
1.6601E+12,10/08/2022 04:00,BTC/EUR,22433.33,23777.82,22385.33,23699.25,9.34706647,221518.465
1.66009E+12,10/08/2022 00:00,BTC/EUR,22718.61,23486.51,22265.62,23278.18,9.32311943,217025.2523
1.66002E+12,09/08/2022 04:00,BTC/EUR,23386.97,23441.02,22265.62,22433.33,7.27374633,163174.3518
1.66E+12,09/08/2022 00:00,BTC/EUR,23346.69,23441.02,22400,22718.61,7.56013253,171755.7025
1.65993E+12,08/08/2022 04:00,BTC/EUR,22896.14,23766.18,22894.97,23386.97,13.83052988,323454.1874
1.65992E+12,08/08/2022 00:00,BTC/EUR,22787.23,23766.18,22787.23,23346.69,13.00038917,303516.0558
1.65984E+12,07/08/2022 04:00,BTC/EUR,22485.39,22972.01,22485.39,22896.14,6.06482029,138860.9744
1.65983E+12,07/08/2022 00:00,BTC/EUR,22536.79,22972.01,22448.09,22787.23,6.36449235,145029.151
1.65976E+12,06/08/2022 04:00,BTC/EUR,22763.73,22968.15,22448.09,22485.39,1.47713949,33214.05752
1.65974E+12,06/08/2022 00:00,BTC/EUR,22830.8,22968.15,22536.79,22536.79,2.18064622,49144.76592
1.65967E+12,05/08/2022 04:00,BTC/EUR,22659.38,22968.13,22400,22763.73,10.47383171,238423.4771
1.65966E+12,05/08/2022 00:00,BTC/EUR,22111.48,22968.13,22111.48,22830.8,12.6836581,289578.0613
1.65959E+12,04/08/2022 04:00,BTC/EUR,22718.73,22774.09,21917.62,22659.38,17.92644717,406202.1785
1.65957E+12,04/08/2022 00:00,BTC/EUR,22444.58,22837.04,21917.62,22111.48,14.82666151,327839.4294
1.6595E+12,03/08/2022 04:00,BTC/EUR,22401,23200,22400,22718.73,2.27603669,51708.66303
1.65948E+12,03/08/2022 00:00,BTC/EUR,22721.01,23200,22365.79,22444.58,8.57860636,192543.2167
1.65941E+12,02/08/2022 04:00,BTC/EUR,22262.52,22991.11,22157.57,22401,12.06154392,270190.6454
1.6594E+12,02/08/2022 00:00,BTC/EUR,22800,22991.11,22157.57,22721.01,13.99250759,317923.9049
1.65933E+12,01/08/2022 04:00,BTC/EUR,22826.28,22903.59,22226.85,22262.52,20.33022249,452601.9848
1.65931E+12,01/08/2022 00:00,BTC/EUR,22858.77,22919.99,22321.22,22800,20.4791772,466925.2402
1.65924E+12,31/07/2022 04:00,BTC/EUR,23237.08,23646.97,22800,22826.28,6.52176319,148867.5927
1.65923E+12,31/07/2022 00:00,BTC/EUR,23099.85,23646.97,22800,22858.77,3.43665585,78557.72564
1.65915E+12,30/07/2022 04:00,BTC/EUR,23497.21,24093.81,23052.54,23237.08,1.168542,27153.50394
1.65914E+12,30/07/2022 00:00,BTC/EUR,23599.97,24093.81,23052.54,23099.85,1.16986909,27023.8005
1.65907E+12,29/07/2022 04:00,BTC/EUR,23453.04,24058.47,23070.19,23497.21,15.33458254,360319.9062
1.65905E+12,29/07/2022 00:00,BTC/EUR,23396.42,24058.47,23070.19,23599.97,16.36189842,386140.3119
1.65898E+12,28/07/2022 04:00,BTC/EUR,22677.63,23703.05,22677.63,23453.04,3.43606582,80586.18912
1.65897E+12,28/07/2022 00:00,BTC/EUR,22487.33,23703.05,22297.74,23396.42,44.70417346,1045917.618
1.65889E+12,27/07/2022 04:00,BTC/EUR,20759.77,22951.84,20759.77,22677.63,61.45013951,1393543.527
1.65888E+12,27/07/2022 00:00,BTC/EUR,21004.22,22624.07,20759.77,22487.33,50.95917957,1145935.888
1.65881E+12,26/07/2022 04:00,BTC/EUR,20659.37,21004.22,20478.06,20759.77,15.70703497,326074.4334
1.65879E+12,26/07/2022 00:00,BTC/EUR,20862.91,21004.22,20400,21004.22,25.57132912,537105.8225
1.65872E+12,25/07/2022 04:00,BTC/EUR,21391.7,21751.04,20400,20659.37,36.27385264,749394.943
1.65871E+12,25/07/2022 00:00,BTC/EUR,22232.15,22232.15,20800,20862.91,27.75805986,579113.9046
1.65864E+12,24/07/2022 04:00,BTC/EUR,21891.83,22522.38,21356.8,21391.7,31.18824947,667169.6762
1.65862E+12,24/07/2022 00:00,BTC/EUR,22000.17,22522.38,21847.07,22232.15,29.36885896,652932.8777
1.65855E+12,23/07/2022 04:00,BTC/EUR,22412.99,22509.68,21526.85,21891.83,26.2838358,575401.2651
1.65853E+12,23/07/2022 00:00,BTC/EUR,22226.17,22509.68,21526.85,22000.17,27.63410375,607954.9803
1.65846E+12,22/07/2022 04:00,BTC/EUR,22497.63,23270.05,22079,22412.99,24.73304106,554341.4019
1.65845E+12,22/07/2022 00:00,BTC/EUR,22686.58,23270.05,22079,22226.17,24.60718276,546923.4272
1.65838E+12,21/07/2022 04:00,BTC/EUR,22310.2,22863.63,21982.18,22497.63,34.45552062,775167.5544
1.65836E+12,21/07/2022 00:00,BTC/EUR,22950.58,22989.58,21982.18,22686.58,36.24929162,822372.4543
1.65829E+12,20/07/2022 04:00,BTC/EUR,22891.16,23763.06,22224.72,22310.2,23.04288309,514091.3303
1.65828E+12,20/07/2022 00:00,BTC/EUR,22757.93,23763.06,22419.75,22950.58,24.57727575,564062.7333
1.6582E+12,19/07/2022 04:00,BTC/EUR,21609.43,23200.54,21192.2,22891.16,31.33814718,717366.5412
1.65819E+12,19/07/2022 00:00,BTC/EUR,22156.95,23200.54,21192.2,22757.93,33.89750514,771437.0492
1.65812E+12,18/07/2022 04:00,BTC/EUR,21075.1,22990,20881.92,21609.43,25.8082539,557701.6561
1.6581E+12,18/07/2022 00:00,BTC/EUR,20659.08,22388.51,20634.3,22156.95,18.52123783,410374.1405
1.65803E+12,17/07/2022 04:00,BTC/EUR,21186.65,21481.21,20617.84,21075.1,3.88462779,81868.91914
1.65802E+12,17/07/2022 00:00,BTC/EUR,21019.8,21481.21,20617.84,20659.08,3.49164281,72134.12814
1.65794E+12,16/07/2022 04:00,BTC/EUR,20569.58,21384.47,20329.61,21186.65,5.38415934,114072.2995
1.65793E+12,16/07/2022 00:00,BTC/EUR,20679.41,21384.47,20329.61,21019.8,5.38723569,113238.6168
1.65786E+12,15/07/2022 04:00,BTC/EUR,20459.44,21004.7,20433.72,20569.58,12.74480016,262155.1865
1.65784E+12,15/07/2022 00:00,BTC/EUR,20522.27,21004.7,20357.85,20679.41,12.76875177,264050.253
1.65777E+12,14/07/2022 04:00,BTC/EUR,20195.25,20821.49,19632.4,20459.44,13.88859249,284152.8247
1.65776E+12,14/07/2022 00:00,BTC/EUR,20149.48,20821.49,19632.4,20522.27,15.38089482,315650.8763
1.65768E+12,13/07/2022 04:00,BTC/EUR,19403.07,20342.62,19403.07,20195.25,2.18421276,44110.72274
1.65767E+12,13/07/2022 00:00,BTC/EUR,19329.9,20217.36,18948.92,20149.48,34.13279129,687757.9954
1.6576E+12,12/07/2022 04:00,BTC/EUR,19863.44,20002.68,19207.87,19403.07,49.46584224,959789.1996
1.65758E+12,12/07/2022 00:00,BTC/EUR,19906.12,20002.68,19207.87,19329.9,50.29994009,972292.8119
1.65751E+12,11/07/2022 04:00,BTC/EUR,20328.11,20590.18,19719.93,19863.44,13.07371917,259689.0363
1.6575E+12,11/07/2022 00:00,BTC/EUR,20517.98,20590.18,19800,19906.12,13.52584998,269247.1928
1.65743E+12,10/07/2022 04:00,BTC/EUR,20924.9,21024.45,20160.17,20328.11,8.75586295,177990.1452
1.65741E+12,10/07/2022 00:00,BTC/EUR,21180.33,21203.86,20303.62,20517.98,7.76435824,159308.9471
1.65734E+12,09/07/2022 04:00,BTC/EUR,21214.2,21570.05,20803.4,20924.9,14.13971135,295872.046
1.65732E+12,09/07/2022 00:00,BTC/EUR,21202.43,21570.05,20954.74,21180.33,19.15018874,405607.3171
1.65725E+12,08/07/2022 04:00,BTC/EUR,21753.33,21861.55,20943.76,21214.2,26.5938255,564166.7329
1.65724E+12,08/07/2022 00:00,BTC/EUR,21335.21,22022.87,20943.76,21202.43,24.82654907,526383.1688
1.65717E+12,07/07/2022 04:00,BTC/EUR,20057.69,22022.87,19835.31,21753.33,44.26011113,962804.8032
1.65715E+12,07/07/2022 00:00,BTC/EUR,20179.16,21469.99,19835.31,21335.21,40.7241068,868857.3706
1.65708E+12,06/07/2022 04:00,BTC/EUR,19455.41,20298.67,19455.41,20057.69,1.99445962,40004.25278
1.65707E+12,06/07/2022 00:00,BTC/EUR,19652.43,20298.67,19310.4,20179.16,12.23079932,246807.2564
1.65699E+12,05/07/2022 04:00,BTC/EUR,19432.79,20149.19,18786.85,19455.41,24.33063194,473362.42
1.65698E+12,05/07/2022 00:00,BTC/EUR,19387.16,20149.19,18786.85,19652.43,26.59838396,522722.8789
1.65691E+12,04/07/2022 04:00,BTC/EUR,18322.86,19575.2,18278.26,19432.79,23.20731418,450982.8629
1.65689E+12,04/07/2022 00:00,BTC/EUR,18495.38,19465.25,18278.26,19387.16,19.97883724,387332.9142
1.65682E+12,03/07/2022 04:00,BTC/EUR,18475.68,19100,18123,18322.86,6.8232506,125021.4655
1.65681E+12,03/07/2022 00:00,BTC/EUR,18448.8,19100,18123,18495.38,6.563544,121395.2404
1.65673E+12,02/07/2022 04:00,BTC/EUR,18339.58,18575.87,18236.03,18475.68,8.56942391,158325.9339
1.65672E+12,02/07/2022 00:00,BTC/EUR,18579.88,18579.88,18236.03,18448.8,8.6817496,160167.862
1.65665E+12,01/07/2022 04:00,BTC/EUR,18993.63,19099.97,17500,18339.58,9.58126528,175716.3811
1.65663E+12,01/07/2022 00:00,BTC/EUR,18968.58,19865.27,17500,18579.88,12.64407677,234925.4291
1.65659E+12,30/06/2022 11:00,BTC/EUR,18255.13,19865.27,17800,18197.36,22.5904207,411086.018
1.65656E+12,30/06/2022 04:00,BTC/EUR,19183.67,19865.27,17800,18993.63,21.23019681,403238.503
1.6565E+12,29/06/2022 11:00,BTC/EUR,19108,19553.63,18188,18255.13,14.52716963,265195.3701
1.65648E+12,29/06/2022 04:00,BTC/EUR,19219.73,19553.63,19150.94,19183.67,7.53917401,144629.0263
1.65641E+12,28/06/2022 11:00,BTC/EUR,19892.85,20015,18500,19108,9.36537211,178953.5303
1.65639E+12,28/06/2022 04:00,BTC/EUR,19590.21,20015,18500,19219.73,6.18599011,118893.0597
1.65633E+12,27/06/2022 11:00,BTC/EUR,20264.13,20274.97,19400,19892.85,13.51967443,268944.8555
1.6563E+12,27/06/2022 04:00,BTC/EUR,20056.43,20305.53,19400,19590.21,13.07936148,256227.4381
1.65624E+12,26/06/2022 11:00,BTC/EUR,20314.73,20957.43,19849.54,20264.13,7.02643928,142384.679
1.65622E+12,26/06/2022 04:00,BTC/EUR,20347.02,20957.43,19849.54,20056.43,7.37089752,147833.8901
1.65615E+12,25/06/2022 11:00,BTC/EUR,20334.36,20440.54,19893.32,20314.73,4.11013718,83496.32707
1.65613E+12,25/06/2022 04:00,BTC/EUR,20197.35,20440.54,19893.32,20347.02,3.52997373,71824.44608
1.65607E+12,24/06/2022 11:00,BTC/EUR,19905.9,20436.67,19747.99,20334.36,5.58310283,113528.8229
1.65604E+12,24/06/2022 04:00,BTC/EUR,20043.56,20371.35,19712.56,20197.35,8.64702711,174647.033
1.65598E+12,23/06/2022 11:00,BTC/EUR,19748.34,20237.19,19291.71,19905.9,16.91164542,336641.5226
1.65596E+12,23/06/2022 04:00,BTC/EUR,19165.52,20237.19,19110.39,20043.56,16.42319112,329179.2166
1.6559E+12,22/06/2022 11:00,BTC/EUR,19423.59,19755.14,18735.63,19748.34,10.87835859,214829.5241
1.65587E+12,22/06/2022 04:00,BTC/EUR,19007.72,19467.84,18735.63,19165.52,4.94892879,94848.7937
1.65581E+12,21/06/2022 11:00,BTC/EUR,20128.52,20526.35,19007.72,19423.59,16.79995178,326315.3754
1.65578E+12,21/06/2022 04:00,BTC/EUR,19566.13,19912.86,19007.72,19007.72,0.0054291,103.1948127
1.65572E+12,20/06/2022 11:00,BTC/EUR,19844.64,20237.36,18896.61,20128.52,11.43144714,230098.1124
1.6557E+12,20/06/2022 04:00,BTC/EUR,19118.92,19932.73,18817.48,19566.13,17.65918193,345521.8493
1.65564E+12,19/06/2022 11:00,BTC/EUR,19040.19,19856.03,18271.44,19844.64,13.29889771,263911.8375
1.65561E+12,19/06/2022 04:00,BTC/EUR,17415.91,19784.72,17151.19,19118.92,8.32997861,159260.1946
1.65555E+12,18/06/2022 11:00,BTC/EUR,18500.67,19040.19,16791.6,19040.19,29.30405363,557954.7489
1.65552E+12,18/06/2022 04:00,BTC/EUR,19472.03,19800,16791.6,17415.91,45.63017029,794690.9391
1.65546E+12,17/06/2022 11:00,BTC/EUR,20050.48,20179.35,17908.96,18500.67,25.5742025,473139.881
1.65544E+12,17/06/2022 04:00,BTC/EUR,19388.95,20278.87,19338.9,19472.03,9.40145663,183065.4455
1.65538E+12,16/06/2022 11:00,BTC/EUR,20433.99,20978.91,19171.45,20050.48,16.11791983,323172.0292
1.65535E+12,16/06/2022 04:00,BTC/EUR,21288,21370.22,19171.45,19388.95,18.37437075,356259.7558
1.65529E+12,15/06/2022 11:00,BTC/EUR,19657.22,21904.14,19441.25,20433.99,14.92198557,304915.7039
1.65527E+12,15/06/2022 04:00,BTC/EUR,20657.9,21904.14,19613.94,21288,3.50727593,74662.89
1.6552E+12,14/06/2022 11:00,BTC/EUR,21400,21975.24,19144.45,19657.22,45.02700503,885105.7438
1.65518E+12,14/06/2022 04:00,BTC/EUR,21194.78,22316.28,20000,20657.9,50.58977491,1045078.511
1.65512E+12,13/06/2022 11:00,BTC/EUR,22888.02,23288.53,20000,21400,62.1225686,1329422.968
1.65509E+12,13/06/2022 04:00,BTC/EUR,24342.5,24902.38,20105.15,21194.78,70.41832174,1492500.837
1.65503E+12,12/06/2022 11:00,BTC/EUR,26131.63,26865.44,22716.81,22888.02,29.54653506,676261.6854
1.65501E+12,12/06/2022 04:00,BTC/EUR,26287.48,26865.44,23777,24342.5,10.91644084,265733.4611
1.65495E+12,11/06/2022 11:00,BTC/EUR,27495.51,27495.51,25908.1,26131.63,10.91453493,285214.5884
1.65492E+12,11/06/2022 04:00,BTC/EUR,27913.31,27952.06,25980.63,26287.48,11.51187921,302618.2945
1.65486E+12,10/06/2022 11:00,BTC/EUR,28296.38,28448.05,27350.85,27495.51,8.44028424,232069.9197
1.65483E+12,10/06/2022 04:00,BTC/EUR,28364.39,28448.05,27432.08,27913.31,6.44422811,179879.7369
1.65477E+12,09/06/2022 11:00,BTC/EUR,28350.06,28742.21,27889.36,28296.38,3.75100335,106139.8162
1.65475E+12,09/06/2022 04:00,BTC/EUR,28183.11,28742.21,27889.36,28364.39,4.27194055,121170.9878
1.65469E+12,08/06/2022 11:00,BTC/EUR,28320.23,28688.29,27915.85,28350.06,6.48156293,183752.698
1.65466E+12,08/06/2022 04:00,BTC/EUR,28155.73,28395.69,27915.85,28183.11,4.05909836,114398.0156
1.6546E+12,07/06/2022 11:00,BTC/EUR,27756,29346.66,27541.06,28320.23,5.89298299,166890.6337
1.65457E+12,07/06/2022 04:00,BTC/EUR,27689.65,29346.66,27541.06,28155.73,5.7637985,162283.9543
1.65451E+12,06/06/2022 11:00,BTC/EUR,29315.08,29630.01,27405,27756,4.40719652,122326.1466
1.65449E+12,06/06/2022 04:00,BTC/EUR,29059.73,29630.01,27405,27689.65,4.49996922,124602.5727
1.65443E+12,05/06/2022 11:00,BTC/EUR,27662.11,29340.27,27662.11,29315.08,3.17660546,93122.44319
1.6544E+12,05/06/2022 04:00,BTC/EUR,27760.8,29088.21,27590,29059.73,4.34166116,126167.5011
1.65434E+12,04/06/2022 11:00,BTC/EUR,27729.9,27950,27564.35,27662.11,2.9005033,80234.04134
1.65432E+12,04/06/2022 04:00,BTC/EUR,27598.91,27950,27564.35,27760.8,1.04704158,29066.71189
1.65425E+12,03/06/2022 11:00,BTC/EUR,27699.5,27850.04,27315.15,27729.9,5.21820522,144700.3089
1.65423E+12,03/06/2022 04:00,BTC/EUR,28345.14,28345.14,27315.15,27598.91,0.85509313,23599.63834
1.65417E+12,02/06/2022 11:00,BTC/EUR,28025.25,28501.13,27691.4,27699.5,10.87711896,301290.7566
1.65414E+12,02/06/2022 04:00,BTC/EUR,27893.89,28501.13,27691.4,28345.14,9.41629776,266906.2783
1.65408E+12,01/06/2022 11:00,BTC/EUR,29439.68,29682.33,27607.68,28025.25,14.21702354,398435.639
1.65406E+12,01/06/2022 04:00,BTC/EUR,29491.37,29682.33,27607.68,27893.89,11.21389213,312799.0735
1.65399E+12,31/05/2022 11:00,BTC/EUR,29476.1,30128.25,29150,29439.68,8.02644817,236296.0657
1.65397E+12,31/05/2022 04:00,BTC/EUR,29588.96,30128.25,29150,29491.37,8.42807374,248555.4411
1.65391E+12,30/05/2022 11:00,BTC/EUR,28511.31,29775.72,28100,29476.1,13.79685073,406677.3518
1.65388E+12,30/05/2022 04:00,BTC/EUR,28248.24,29775.72,28100,29588.96,21.22031292,627886.9902
1.65382E+12,29/05/2022 11:00,BTC/EUR,27161.18,28660.79,27116.62,28511.31,19.62363602,559495.5699
1.6538E+12,29/05/2022 04:00,BTC/EUR,26942.95,28250,26942.95,28248.24,11.17725117,315737.6736
1.65374E+12,28/05/2022 11:00,BTC/EUR,26842.16,27213.51,26806.52,27161.18,1.85135805,50285.06924
1.65371E+12,28/05/2022 04:00,BTC/EUR,26824.35,27213.51,26784.98,26942.95,6.60103771,177851.429
1.65365E+12,27/05/2022 11:00,BTC/EUR,26948.61,27307.47,26364.99,26842.16,19.50187939,523472.5669
1.65362E+12,27/05/2022 04:00,BTC/EUR,27008.94,27307.47,26364.99,26824.35,19.46116468,522033.0928
1.65356E+12,26/05/2022 11:00,BTC/EUR,27192.67,28088.27,26303.69,26948.61,11.1301551,299942.209
1.65354E+12,26/05/2022 04:00,BTC/EUR,27869.72,27869.72,26780.78,27008.94,0.70836545,19132.19994
1.65348E+12,25/05/2022 11:00,BTC/EUR,27853.95,28080.13,27027.4,27192.67,10.59284691,288047.7904
1.65345E+12,25/05/2022 04:00,BTC/EUR,28131.74,28131.74,27767.73,27869.72,0.00185251,51.628935
1.65339E+12,24/05/2022 11:00,BTC/EUR,27370.15,28177.13,26719.63,27853.95,13.00415634,362217.1205
1.65336E+12,24/05/2022 04:00,BTC/EUR,27447.74,28177.13,26719.63,28131.74,12.88293286,362419.3177
1.6533E+12,23/05/2022 11:00,BTC/EUR,28537.32,28699.99,27025.25,27370.15,7.49109152,205032.2986
1.65328E+12,23/05/2022 04:00,BTC/EUR,28448.65,28859.04,27025.25,27447.74,7.41457076,203513.2104
1.65322E+12,22/05/2022 11:00,BTC/EUR,28590.21,28859.04,28050.17,28537.32,4.7179758,134638.3852
1.65319E+12,22/05/2022 04:00,BTC/EUR,27777.28,28757.5,27744.09,28448.65,5.05521662,143814.0883
